stem,path,parent,tag,group,nC,pdgm_file,pi_file,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74
HC15Acid,ALLxyz/nAcids/HC15Acid.xyz,nAcids,,NO_TAG | nAcids,15,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC15Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC15Acid_pi.npy,-0.15000962759715086,0.13840941662305448,0.08651276841404917,-0.0247220987985955,0.01101275480962545,-0.005885586406590485,-0.04351444664647528,-0.02029935093472115,0.007148194329426824,0.009527732623989182,-0.006850873076077926,0.003530526020922724,-0.002398442200842678,-0.003047004000187165,-0.000866661524595027,-0.005679878738133283,0.0011188863225408258,0.0027739106845408976,-0.0009353472942248233,0.0018502958432653348,0.003645630488973913,8.384817324832655e-05,-0.0007386062683641554,0.0002722773697860649,-0.001208659967099054,-0.00011099945867393617,0.00024970445141470846,0.0008193099213265982,-0.0006073527214631969,0.00021060939316072024,0.00029426739918522423,0.00015970939848188734,0.0005585808460109236,-0.00015415785326468228,0.0003491639083690672,0.0002024016686617237,0.00023670006529301983,-5.340321552665647e-05,-6.16262287537346e-05,0.0001312568356500356,1.6078389816601396e-05,4.043134713200528e-05,-3.327460750746843e-05,1.5026968749614922e-05,-2.0435627651469972e-05,-7.03956508567675e-06,1.080419612596371e-06,3.155026573056993e-06,7.188804593966278e-06,-5.638407279338841e-07,2.4637200735886956e-06,-2.493968636340362e-06,6.618706238373607e-07,1.0832253730987804e-06,2.3603456052033347e-06,-9.840614094676474e-07,5.739438379195608e-07,-7.9391181332755e-08,-2.723918158489693e-07,-1.5109525541318338e-07,3.4302357402176155e-07,-1.5194232146557685e-07,2.825209442517312e-07,-4.009990488882032e-09,9.509745077975313e-08,-9.797546247650951e-08,4.946561456549102e-08,3.1902538026438237e-17,-1.1842406578120765e-19,9.216928812060232e-20,-3.5296455691688e-20,2.3417286872118077e-23,3.998979657345717e-24,-1.9276982543499012e-25
FC7Acid,ALLxyz/nAcids/FC7Acid.xyz,nAcids,,NO_TAG | nAcids,7,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC7Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC7Acid_pi.npy,0.1355294939001507,-0.020886518471360242,-0.012031958181771902,-0.032353294585410856,0.011260719923595074,0.0014583099289396477,0.0014536364518253047,-0.013576870517510914,-0.013976220093204018,-0.0004885859541027282,-8.028929926063712e-05,-0.0018714850394912236,0.004474608012239756,-2.4010567541725827e-05,-0.0029413803286321297,-0.0008289832060216984,0.004699480430232041,-0.0003166960150490348,0.0002912545001384901,0.002835419372325304,-0.0028166377092638684,0.0003949179287839995,0.0011617258013004116,-0.0004458597331966102,-0.0011517897442331687,0.0005015021057940021,-0.00027234012971856346,-0.000739024957064313,3.550023395534137e-05,-0.0001690763949490829,9.018806532278966e-05,0.00011613249362966673,0.0004138556776057234,0.00011784786815121738,1.6836965771630385e-05,2.113177067218103e-05,-4.8373549369420275e-05,1.967238101084054e-05,-1.1012475930062166e-05,-7.194236362836025e-05,-1.8795765880972753e-05,5.5383264373451294e-05,-1.7978788730751673e-05,-8.7216728948776e-06,3.093955610082868e-06,-2.2116183394880404e-05,1.261651662159703e-05,6.95748058456472e-06,-8.926418102641944e-06,1.6048746328361077e-05,1.2406715320600367e-05,8.9686666081796e-06,1.087053656093781e-05,9.409072724485085e-07,2.1934335799410036e-06,2.0116026168849954e-06,-7.366053037390295e-06,3.663484882496055e-06,-9.597327646406014e-07,4.4762003273852156e-07,1.4470719819905555e-06,2.1582119560635316e-09,-2.0948320380645225e-07,5.236087236841516e-07,7.908314667380424e-08,1.3299707892974574e-07,-1.242779331117461e-07,3.1902538026448116e-17,-1.1842406578383445e-19,9.216928812454338e-20,-3.529645569307605e-20,2.3417286926322708e-23,3.998979635958775e-24,-1.927698021328399e-25
FC10Acid,ALLxyz/nAcids/FC10Acid.xyz,nAcids,,NO_TAG | nAcids,10,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC10Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC10Acid_pi.npy,0.33146680054328787,0.012869076563727974,-0.029583998743571982,-0.07250589319032524,-0.022437721669757653,0.011888243967980966,-0.011897637030315938,0.01680331384767097,0.009243664567797601,0.004243106795430379,-0.0019430202039291463,0.0004955272514851317,0.0021121404753936656,-0.0011756525225968771,-0.001808864827718206,-0.0006270087785193111,-0.0011606009100703651,0.0015250100478657004,-0.00045725949661857244,-0.0020220492730748715,0.00013351280948152951,-0.0015471507539085365,0.0005676058055096924,0.00025373766500298245,0.000193952822497137,-1.328892878248568e-05,-0.0003727288412429116,-0.00031451799040416184,-0.00018556616029793648,9.444514114155298e-05,-0.0004946325446281527,0.000324915050807427,-0.00016738731114867889,-0.00020424658488595745,-0.00012608137005655265,-0.00031577161310034085,0.00020535016447668672,9.541563319552469e-05,-7.33784338900512e-05,0.0001669246678481829,3.422245075042924e-05,-2.1543420470834068e-05,3.604127142704938e-06,1.795458123640126e-05,4.937765377668905e-05,-1.781410176338026e-05,-3.724554075213076e-06,-6.798990944954156e-07,-1.3672238245579852e-05,8.871472468852735e-06,7.0833936715666644e-06,-7.859297078658395e-06,2.9021373179002917e-06,4.719189138376907e-06,-2.6994819298527885e-07,-6.277659927855527e-07,-7.005140143485333e-07,1.7552036164340749e-06,1.1471198589447693e-07,-4.012664873904413e-07,-6.980971234924045e-07,-2.4043707249937115e-07,5.516452295157416e-07,-1.2693334892427098e-06,-1.450574298531559e-06,1.3357797251218548e-07,-1.7725226491681383e-07,3.1902538026298997e-17,-1.184240657814885e-19,9.21692881296347e-20,-3.5296455694948727e-20,2.3417287101377906e-23,3.998979652367873e-24,-1.9276976838451976e-25
HC8Acid,ALLxyz/nAcids/HC8Acid.xyz,nAcids,,NO_TAG | nAcids,8,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC8Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC8Acid_pi.npy,-0.1359207450173775,0.04390308524486887,0.009402427411134626,-0.012860762080523148,-0.0029533049911461815,0.013625938774492571,0.05057415669918321,0.02677399967821906,-0.008517572281930773,-0.012120504813322072,0.007261284755016787,0.003471631117902587,-0.003197679255161301,0.0021042554844179578,-0.0040472227947302,-0.000607934424772425,0.0024266577027336864,-0.0019922064003420497,0.0012483565708666124,-0.002875377426933623,-1.2528534786942755e-05,0.0005312656447932231,0.0033294981785222987,-0.0009179809005532797,-0.0022187916461752677,-0.002640796794708916,-6.135483279164773e-05,0.00097665250225517,-0.000995565176954101,-0.00015605625619294293,0.0005922295170580405,0.00017632212333856082,7.937702766186083e-05,-0.00014543797251127008,3.2544050104003695e-05,-0.00014071674626998774,0.00015030186962675926,-6.258861265073317e-05,0.00012364833145007178,-2.736355916488444e-05,5.790019589430742e-06,1.4021367698404817e-05,1.650413855358785e-05,1.843897453750174e-05,-2.333345016927415e-06,-5.867816275523732e-06,4.23993460626402e-06,9.769847857740186e-07,-2.940914783289261e-06,-2.6400962836957703e-06,-1.8322823724591173e-06,-7.213413666715131e-07,7.713372344611796e-07,9.087449901100283e-09,-5.495303195778363e-07,-1.0222899736619452e-07,2.4706734510107714e-07,4.3863803076044284e-08,2.318249541448752e-08,-4.878978630974959e-08,-1.7655099379384972e-08,-4.144475841233359e-08,3.8990860636649534e-08,-3.955138723993911e-08,2.0769799384480003e-08,-1.0407345220016976e-08,2.081898547414522e-09,3.1902538026403835e-17,-1.184240657821175e-19,9.21692881225535e-20,-3.529645569239561e-20,2.3417286911808538e-23,3.998979655670264e-24,-1.9276985776173062e-25
FC12Acid,ALLxyz/nAcids/FC12Acid.xyz,nAcids,,NO_TAG | nAcids,12,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC12Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC12Acid_pi.npy,0.50041433829444,0.018313109971721392,-0.012160580970531099,-0.0724938278578776,-0.01972218088716696,0.0010795510614011203,-0.013738060387005882,0.01695033334420167,-0.004107059767959119,0.0054920950603987535,-0.0015515162148570935,0.007062068358415835,0.00814981143649133,-0.006143949135702561,-0.0031659433280997722,-0.0023656472973214316,0.0006934993206264758,0.0011645379697120162,0.0038370261472233536,-0.0005801789237783515,-0.002154369604932295,0.0011965817663392901,-2.832939491528929e-05,-0.000685572223693554,0.0001057341209663962,-0.0006914946776530481,0.00100890569332646,-0.00023567711285041868,0.0009654857283688747,0.0004084614333357552,0.0005491009712609531,-7.057090346883074e-05,2.7285972735698323e-05,0.00014466326178781783,0.00010169943747425726,-7.489015216781474e-05,-3.8871840985982074e-05,6.892199530696228e-05,3.3103244966448634e-05,1.9289785479682698e-05,-8.454503725600473e-06,5.199044086558577e-06,-3.320605914937544e-05,5.034481185530717e-06,-2.090111476977688e-05,1.5710888262899084e-05,-6.009086040214667e-06,-8.749638665011949e-06,1.4887994793075492e-05,-1.2415311678343994e-06,-1.4820111665798196e-05,-5.451632830492315e-06,-8.870376253719422e-06,3.8293825992318057e-07,-1.8623863358204152e-07,2.177703221601052e-06,-1.992753068779802e-06,6.66805144673532e-08,-2.5174094549856452e-06,2.957103621238189e-07,5.593735740235141e-07,3.6913722079651385e-07,-8.236300578258707e-07,4.033591962107171e-07,-2.6483264620633335e-07,9.004498026671546e-07,-1.0213315915586793e-07,3.190253802639177e-17,-1.1842406578643592e-19,9.216928812293772e-20,-3.52964556926907e-20,2.3417286860425747e-23,3.998979674906106e-24,-1.9276987556238135e-25
FC5Acid,ALLxyz/nAcids/FC5Acid.xyz,nAcids,,NO_TAG | nAcids,5,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC5Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC5Acid_pi.npy,0.005302554472031753,-0.037299022203153814,-0.008345605445742274,-0.011138862684447833,0.028731546573939643,-0.0019590233652184577,0.006603781896431047,-0.025097076778780338,-0.01986123672307514,-0.004183674217527595,0.0014521505503217527,-0.0028281816456718046,0.0034565927909305486,0.0010906694378153112,-0.002325222685070341,-0.001129626948376405,0.005144867174028322,-2.1081281668262533e-05,-0.0001544243126019232,0.0029713006368410604,-0.0024668403675724188,0.0011502446709669937,0.0007315262726915936,8.740179599524285e-05,-0.0014216385741024013,0.00047520524111954705,-0.0008229348400575524,-0.0005494436360250283,0.0001340017147873948,-0.0004083818478225806,-0.00035620907511438223,0.00024210825340327644,0.00031820250292121136,0.00014331674094896285,0.00019216181296872727,-0.00017540108816162096,1.1462248725665706e-05,-9.810271908195916e-06,-4.3617236317810114e-05,4.4075793382895914e-05,4.2369998354707844e-05,-5.547209840297681e-05,6.415953079272778e-05,-1.3421827611506147e-05,1.3601440340721564e-05,7.321359819674035e-06,-2.423519229336623e-05,1.1493077455720684e-05,1.6107854488595715e-05,-2.2109090507438185e-05,-6.272479710072037e-06,-3.5291854895815277e-06,-2.5603394878800897e-06,3.5459195913758063e-06,4.000443664644747e-06,2.313692323459231e-06,2.932315733059754e-06,6.978311132036185e-07,8.900887482552367e-07,-5.698420369972694e-07,-1.2517553148366252e-06,1.1027179227209244e-06,-4.941892404918315e-07,2.2699336017092268e-07,-4.565027670277826e-07,-3.698706504274542e-07,1.1687554616059283e-07,3.190253802640869e-17,-1.1842406578228858e-19,9.21692881221753e-20,-3.529645569221913e-20,2.3417286780040086e-23,3.998979656834015e-24,-1.9276985312060546e-25
FC4Acid,ALLxyz/nAcids/FC4Acid.xyz,nAcids,,NO_TAG | nAcids,4,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC4Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC4Acid_pi.npy,-0.07088821724144109,-0.015486683323367783,-0.039612176055594944,0.004414369896982019,0.004073987453048013,-0.0075026632905647915,-0.00275380446271505,0.004086588368318519,0.0026611092670023556,0.0012235350173690446,-0.0005359320215797881,-0.0007524744639402279,-0.0020117207062360348,0.0009415534660554697,0.0006131422514823758,-0.0010987265277629156,-0.002747152778239736,0.0013315629285761182,-0.0011237539118910827,-0.0012038442776634334,-0.0007943545779888194,-0.0014774896639832761,3.993477138018169e-05,0.0005091444394031752,-0.0005102962821870604,0.00034861440914828954,-0.00025799097999529497,-9.281520414005183e-05,-0.0001419811057789843,-0.00022607482708652488,-0.00015891476445469937,0.00016428570301456504,-1.0384646970005332e-05,4.386013982712797e-05,4.608213121961612e-05,-1.4673888874415772e-05,1.045706634761363e-05,-3.894186659131204e-05,6.330560623062153e-05,1.2280461684626533e-05,1.7684401272066226e-05,-8.758817589711614e-07,3.7245685733919744e-06,-6.086403739025118e-06,-5.380858469023471e-06,2.5388722755199417e-06,-6.3051750177479315e-06,1.2105840288174352e-05,3.979824999309027e-06,-4.125328697224532e-06,-1.4943471253128768e-06,4.32258345607966e-06,-2.274132833739981e-06,-7.4064890497722845e-06,1.2181472927393402e-06,-2.0952003059562003e-06,9.688335126711975e-07,1.9308144824770833e-06,-2.4106834004761854e-06,-1.5850478478185857e-07,-2.7378815432251393e-07,1.3214867934695762e-06,9.149721154246192e-07,-1.2100255316762597e-06,1.4798236932693714e-06,4.1853299991919105e-07,-1.645267197783077e-06,3.190253802604286e-17,-1.184240657860364e-19,9.216928814780712e-20,-3.5296455702104784e-20,2.3417287355256465e-23,3.998979575949752e-24,-1.9276965202712212e-25
FC13Acid,ALLxyz/nAcids/FC13Acid.xyz,nAcids,,NO_TAG | nAcids,13,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC13Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC13Acid_pi.npy,0.3932780384956201,0.017487323579784466,0.009759576484625913,0.03888583027270792,0.0057867073472820975,0.010082781964927394,0.003994331579054599,-0.004581464686948654,0.0494594302468167,-0.004347293076696082,-0.0017466090484468905,0.0022304680307736174,-0.0008572611847479117,0.01497650706277229,-0.0009895066525934726,-0.005532687557678538,0.001139659190876969,-0.002787175730208147,0.005104285857982286,0.0023166298921010737,-0.0014980652277963033,0.004128447122138191,-0.002244799852328244,0.001177649956946786,-0.0016435866110979774,-0.0005919635284519324,-0.0006139139712460154,1.923263326296108e-05,7.448602694911956e-07,-0.00040301154609914474,-0.000270602736633898,-0.00016331705782228077,-0.00023388195763452538,-1.097317761691082e-05,-0.00010275865739010087,8.390061054637392e-05,-6.054931060013666e-05,-0.00010038490894267278,3.2539239373023615e-05,3.0290456662413355e-05,1.8492496294204326e-05,1.2109019446010334e-05,7.838740018297758e-06,-3.4622730251195834e-06,-8.240156458191067e-07,-1.4790626624963508e-06,2.8076736550984893e-06,-2.127667667918318e-06,-4.23973204524241e-07,1.499149020029086e-06,-5.486189440478402e-07,1.1932684597376858e-06,2.367462954081181e-07,1.2530243115462821e-07,3.0500293488667604e-07,1.2842749867511625e-07,5.377286869070151e-09,6.289774939826313e-08,1.4725565296013386e-09,7.093060010430691e-08,6.729234658677077e-08,2.790405181207991e-08,-5.112218918601561e-08,9.441616368574528e-09,-3.13301099883519e-08,-3.824624035801798e-09,-2.1679582037940573e-09,3.190253802640277e-17,-1.1842406578237457e-19,9.216928812305929e-20,-3.5296455692540574e-20,2.3417286908187507e-23,3.998979660771044e-24,-1.927698230892309e-25
HC16Acid,ALLxyz/nAcids/HC16Acid.xyz,nAcids,,NO_TAG | nAcids,16,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC16Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC16Acid_pi.npy,-0.15268044551295598,0.18946449546612534,0.12703571978284978,-0.042857086166005975,0.012995806594523734,0.000652798699518656,0.0027333648173956658,0.003085003324704145,0.0008493902880069265,0.011018322364115395,0.03396334718750401,-0.004013329577688665,0.007428238983551487,0.0024173825900256625,0.0023699082703936393,0.0018821338947273751,0.0015645753315209662,-0.0036911625664708216,-0.0023679072308813165,-0.005418213938267437,-0.004943534078662258,-6.401599811115497e-06,-0.002951969301004779,0.0007895327896208825,0.00030803700981817155,0.0009997738661819335,0.00021354327100641613,-0.00030076477554893255,-8.209634083978235e-05,-6.206486261416385e-05,7.096531345627066e-05,0.00012304072797573312,-8.678590302741401e-05,-4.39256844405901e-05,-1.0896590194729349e-05,-1.5468520106511932e-06,-1.0710704267138725e-06,-2.3015491140793305e-06,-1.6000829260568965e-05,-1.648566190025142e-05,7.4077185800226025e-06,-1.2495038596495545e-05,-2.996259151673636e-06,-8.701939209610116e-07,-1.2706165988541747e-06,1.84472203694421e-06,-2.3330646082604822e-06,-4.13622560150888e-06,-3.4347155285615947e-07,-1.4259220575636266e-07,6.168837057547535e-07,5.144731514733395e-07,4.4902005396186395e-07,-5.337614844456055e-07,-2.6356356538918747e-07,2.524185012059544e-07,-9.33288450267525e-08,-1.0892388520414008e-07,-1.0811991812315944e-08,5.041866423443828e-08,-3.1013842519343394e-08,2.2721469454665607e-08,-4.124700421976036e-08,5.5605719358460225e-09,-2.2267803058670572e-08,1.2715759061653304e-08,-5.098927122737802e-09,3.190253802639514e-17,-1.1842406578260306e-19,9.216928812371975e-20,-3.529645569279634e-20,2.3417286905672987e-23,3.998979652195433e-24,-1.9276983488406584e-25
HC9Acid,ALLxyz/nAcids/HC9Acid.xyz,nAcids,,NO_TAG | nAcids,9,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC9Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC9Acid_pi.npy,-0.1312732126805654,0.07666652837335873,0.03140019158797599,-0.02221803001233923,0.0014457821579803157,0.011793590824430508,0.011919888665296547,0.020150206377804715,0.0007793484989839606,-0.023414389586312114,-0.012655298516317904,-0.014224672842056493,0.010580451500410742,-0.001957481795523739,0.006359471956806481,0.005688506912661045,-0.0012919688544235218,0.0028567233251204855,-0.0005074467301870139,0.002189212655670938,0.0019764991225516924,0.00314721869856229,-0.0011573183317277354,-0.0001013544373670609,-0.0008082641360720595,0.002252103718383459,0.001244923784186753,0.0005417689877701174,0.0005521264080192057,-0.0002514167609861268,8.054373416207868e-05,-0.00025704925301049664,2.64135641416996e-05,0.00026854420383495744,-0.00018392362595463072,-0.00018220175779325886,0.0001986552767301446,-5.4054299119936585e-05,5.240377459633991e-05,-3.9302941918107494e-05,-1.4565592622599494e-05,3.640659229554145e-05,2.355051923620341e-05,4.659089711349208e-06,3.5686645650590538e-06,-6.380194939409356e-08,9.142381118036783e-06,7.7352526562996e-06,-2.1213295889264394e-06,3.2527284864980613e-06,2.6888496089692204e-06,-4.369276634388474e-06,-4.249361061681611e-06,-9.199121735132754e-07,2.5343117221695883e-06,-9.04228055090667e-07,4.1191048412266916e-07,6.780466753823681e-07,-3.848703401685875e-08,-4.1162377796045174e-07,1.4479153820300935e-07,-7.546748414288152e-08,-1.687989786055804e-08,1.4458063096890654e-08,1.2665959581938657e-07,-8.969534283150794e-08,2.9748993124676876e-08,3.190253802644797e-17,-1.1842406578148686e-19,9.216928812020288e-20,-3.529645569152444e-20,2.3417286861087456e-23,3.998979656790233e-24,-1.9276983486176388e-25
FC8Acid,ALLxyz/nAcids/FC8Acid.xyz,nAcids,,NO_TAG | nAcids,8,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC8Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC8Acid_pi.npy,0.20533160341932702,-0.007542356695850365,-0.02404097846186468,-0.058340455891354025,0.007201069921972061,0.007070873432814307,-0.0028067779286829464,-0.008853844914405025,-0.0055658288216339355,-0.004869976913925439,0.002555317646290193,-0.0008098882832577058,-0.003048945816955725,0.0011767422406287053,0.00042033016769104704,-0.000606182915497975,-0.0011480363084346963,0.00019485695872190046,5.360801459048298e-05,0.0007750701179239869,-0.0012917983899335297,-0.00015633139418854544,0.0008231189694366118,0.00017111708828049626,-0.0003325826345860929,0.0004059245519584225,-9.651292220906207e-05,-0.00013156812072147794,-7.074573982659361e-05,0.0003685650617524933,0.0005146018204020617,-1.9280780238376087e-05,0.00012380651277102916,7.302905443487453e-05,-0.00016586375559504127,6.310495873165602e-05,-9.031663947850617e-05,-1.0332982776993588e-05,1.040598039678287e-05,-2.6983324897099203e-05,-2.1708579054535034e-05,3.936261021990487e-05,-3.341325755101389e-05,1.638833223119997e-05,-5.2392499290771985e-06,8.550509348166527e-07,-8.199561211892407e-08,-3.972250201017108e-07,6.148490179641324e-06,1.843648883626604e-05,1.7531255875944648e-06,1.8414436819372405e-05,-8.928359419927011e-06,-4.980660466078659e-07,1.7342640734372791e-06,-9.629595067742449e-07,3.7506207361811926e-06,-1.1662747569113971e-06,1.7918486200086927e-07,-1.5589597476787974e-06,-2.519204927935875e-06,4.7899781412346e-07,1.6777304520585098e-06,-1.1530122732531525e-06,-1.296191522934392e-06,-1.2226557368671204e-06,2.1923416251336157e-07,3.190253802649098e-17,-1.1842406577851864e-19,9.216928812387859e-20,-3.529645569260882e-20,2.3417286900752509e-23,3.998979654052164e-24,-1.927697888752957e-25
HC5Acid,ALLxyz/nAcids/HC5Acid.xyz,nAcids,,NO_TAG | nAcids,5,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC5Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC5Acid_pi.npy,-0.13158140553569217,-0.00946791169882083,-0.033739889072199665,0.006351713343559538,-0.0003938751746891722,-0.0035437518829792188,-0.006374453050724332,0.0017610458683091287,0.002608323211155138,0.005031602222013322,-0.002864738081225079,-0.001767498555096818,0.00010007141563639397,-0.001765654384621568,-0.002969980097431136,-0.0005909670878842945,0.0009490625130141471,-0.0010296599941448383,0.00040413428546361304,-0.0004046782169783803,-0.001049265844308227,-3.1474155033423256e-06,-0.0004289082240775289,-0.00021601187945829707,0.00035994392862131737,-0.0003464083765127604,0.000507711517003543,0.00015149009959275464,7.252059441159411e-05,-0.0002206439586033932,5.462463685157312e-06,-0.0001179676560290339,-3.366635361338603e-05,-1.224825489614044e-05,6.928501867729476e-05,8.428401691848812e-06,6.674333288132212e-05,-8.033744811794526e-05,-7.279559010750162e-05,-2.464797202101616e-05,-4.1295597695142996e-05,-2.6225578537872537e-05,8.59640789326986e-06,-2.178289991060655e-05,-2.868867631398406e-05,-2.3437227859226912e-05,8.021052527166676e-07,2.2984593029362586e-06,-1.6858911054901354e-05,-9.974889627939707e-06,5.3976002722730884e-06,4.379855808478049e-06,-9.425402517460515e-06,4.409870164245687e-06,1.7381418913900914e-06,-1.0090316364129309e-06,-5.451864412148878e-06,-1.8192274558044687e-06,6.05366773500807e-07,1.0926327617109623e-06,-4.3819430529351305e-06,-1.6575255222234236e-06,-1.5640159497143873e-06,-7.850224535058781e-07,5.616114789665962e-07,7.365304780484114e-07,-1.4252567418663823e-07,3.1902538026101066e-17,-1.1842406578429629e-19,9.216928814430021e-20,-3.52964557004108e-20,2.3417287169643327e-23,3.99897965721475e-24,-1.92769835467012e-25
FC16Acid,ALLxyz/nAcids/FC16Acid.xyz,nAcids,,NO_TAG | nAcids,16,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC16Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/FC16Acid_pi.npy,0.43766549076622535,0.06189423085047214,0.0465562274156843,0.051913934367593104,0.0006809262245443984,-0.04593011883901515,0.01707901640043436,0.029005097259150906,-0.01656985859431331,-0.005512734711695037,0.00204763814179428,0.0033385341869446804,0.0013536677793550373,0.006372634191286846,0.00211853965488548,0.004125039660021093,-0.004621825247675447,-0.0008757940239315256,-0.003324524551143911,0.0009852286111812886,0.0006417962364971943,-0.0016135499016915647,0.0004944542290343198,-0.0013956549253951228,-0.0016672814113491998,-0.000368199759057917,5.085089251794249e-06,0.00041765952252801204,0.0001680910316289938,-8.922780208690971e-05,-0.0005307478816998927,-0.0006543579918945406,9.145187079383429e-05,7.784578898122627e-05,0.00012541042016771226,0.0002788450524245612,-8.210157637172441e-05,-8.589840495252758e-06,-0.00023278163668633478,8.404894989279343e-05,-4.8864287007011193e-05,-1.740363888454247e-05,1.5105281143326052e-06,-1.0077010220035402e-06,1.153479136472354e-05,-1.8592102534018476e-06,-1.161304658062962e-05,4.353551269465622e-06,1.7052186091216173e-07,6.445238716690705e-06,-3.917914166969109e-07,1.0253978152080865e-06,-1.074472173297144e-06,1.8619557268869466e-07,4.4066563022639096e-07,2.700952241484169e-07,-2.598780294018707e-07,-3.8881548329297305e-08,-2.7831202108194097e-08,2.8891900986216468e-08,2.1809783438718884e-08,4.774270963240402e-08,1.2600444551062986e-08,6.37496188407263e-08,7.0811051910479945e-09,4.854191317534426e-08,9.858551413837526e-09,3.19025380264102e-17,-1.1842406578251225e-19,9.216928812267447e-20,-3.5296455692416634e-20,2.341728691052109e-23,3.99897967577323e-24,-1.92769837145107e-25
HC13Acid,ALLxyz/nAcids/HC13Acid.xyz,nAcids,,NO_TAG | nAcids,13,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC13Acid.pdgm,ALLxyz/Extended_list_result/persistent_homology_data_canonical_bestmatch/HC13Acid_pi.npy,-0.15629860569566767,0.1618071911001868,0.1046431286827564,-0.03231380910183399,0.017155502464350984,-0.006242001552066721,-0.019433350934975134,0.0005792915858323208,-0.003995497990076642,-0.015390907344316434,-0.0166386846211973,-0.004928949115117121,0.0017923622437011376,-0.0011009692603703913,-0.0044521391795361446,0.001543382798848853,-0.004500740697411882,-0.00222208032405447,0.003830127327881281,0.0037549660536038473,-0.0008308438418382159,-0.0019024191784432305,0.0011121257032106044,8.831357825303151e-05,0.0014488432198182975,-0.0011591730018808294,-0.0016173422086950067,-0.001263754752355355,-0.000233193568589657,-0.0005983770316075449,0.00034239685408706807,-5.30665245681646e-05,-0.0004239790461581952,-0.00014755652786292695,8.204951584841738e-05,-6.839439975597132e-06,-2.548433795212076e-05,-2.0172072525965826e-05,1.4462492335415727e-05,-4.6874326952102e-05,-7.999521783675568e-05,-5.1380585262463994e-05,-1.0162194408839259e-05,-1.554262552543669e-05,2.2500544643026928e-05,1.103136662722959e-06,1.0279561483990056e-05,-4.4238171949696557e-07,2.4059596912560156e-06,4.9348146316628506e-08,-2.5683970396513486e-06,-6.91843604645888e-08,-7.57844967014392e-07,-6.356151522651708e-07,-6.445424849931742e-07,6.612879298410158e-08,5.792286797231022e-07,3.1631998698375425e-07,2.2915981104362343e-08,-1.5613229029501994e-07,1.325922541940808e-07,4.211272404467699e-08,-1.0859554681109335e-08,4.160398651493542e-08,-5.368767343108311e-08,2.306162022355028e-08,-2.4924572370381027e-08,3.190253802640556e-17,-1.1842406578242228e-19,9.216928812185134e-20,-3.5296455692146896e-20,2.3417286916870385e-23,3.998979653944376e-24,-1.927698359621469e-25
